Account ID;Customer Name;Account Type;Branch;Transaction Type;Transaction Amount;Account Balance;Currency
ACC00324;Jeremy Wells;Current;San Antonio;Credit;3701,98;90379,36;EUR
ACC00325;Jerry Schroeder DDS;Fixed Deposit;San Diego;Credit;254,8;96778,48;EUR
ACC00326;Connie Miller;Savings;Houston;Credit;3048,49;31246,52;INR
ACC00327;Mr. Jesse Ali PhD;Fixed Deposit;Los Angeles;Credit;3222,97;69066,15;USD
ACC00328;Christopher Ellis;Recurring Deposit;Phoenix;Debit;3450,97;62808,31;EUR
ACC00329;Robert Harper;Savings;San Antonio;Debit;3783,58;76902,06;INR
ACC00330;Cynthia Reynolds;Fixed Deposit;New York;Credit;3813,82;32721,84;EUR
ACC00331;Donald Hess DDS;Savings;Chicago;Credit;244,05;48164,97;INR
ACC00332;Richard Robinson;Current;Los Angeles;Debit;4161,21;58027,59;INR
ACC00333;Jessica Miller;Current;Los Angeles;Debit;501,44;4699,33;GBP
ACC00334;Megan Nelson;Savings;Philadelphia;Debit;4147;13215,16;EUR
ACC00335;William Young;Current;Phoenix;Debit;4095,07;48179,7;JPY
ACC00336;Amy Bowman;Recurring Deposit;Houston;Credit;2269,45;47590,43;EUR
ACC00337;Abigail Mccullough;Recurring Deposit;Los Angeles;Credit;1951,07;36640,19;EUR
ACC00338;Shawn Wright;Current;New York;Debit;503,96;37018,11;GBP
ACC00339;Makayla Williams;Savings;Philadelphia;Debit;3481,36;80217,71;INR
ACC00340;Nicholas Martinez;Fixed Deposit;Philadelphia;Credit;4917,08;83802,19;JPY
ACC00341;Kevin Anderson;Savings;New York;Debit;2989,58;66258,57;INR
ACC00342;Felicia Ray;Savings;San Antonio;Credit;3006,53;87395,72;JPY
ACC00343;Eric Boone;Savings;New York;Debit;1589,72;7471,6;EUR
ACC00344;Jerry Richardson;Current;New York;Debit;3054,48;47499,52;INR
ACC00345;John Brown;Current;Los Angeles;Credit;3157,51;81173,69;JPY
ACC00346;Grace Bautista;Current;Los Angeles;Credit;355,2;80689,08;GBP
ACC00347;Rebecca Santana;Recurring Deposit;Phoenix;Credit;2047,85;93692,25;EUR
ACC00348;Olivia Carpenter;Recurring Deposit;New York;Credit;2227,48;26089,92;JPY
ACC00349;Christopher Williams;Savings;Los Angeles;Debit;2359,6;55184,99;EUR
ACC00350;Jessica Gaines;Current;San Diego;Credit;2421,93;27103,6;USD
ACC00351;Frederick Reed;Current;Houston;Debit;988,26;88658,1;JPY
ACC00352;Jeremiah Martin;Current;San Diego;Credit;2500,94;90247,3;GBP
ACC00353;Gerald Cooke;Recurring Deposit;Chicago;Credit;887,95;51531,13;GBP
ACC00354;Sara Mcmillan;Current;Houston;Debit;4428,66;21794,56;EUR
ACC00355;Elizabeth Wong;Fixed Deposit;San Diego;Debit;4140,6;62318,66;EUR
ACC00356;Shawn Moon;Fixed Deposit;San Diego;Debit;2496,2;23174,15;USD
ACC00357;Antonio Bass;Current;Phoenix;Debit;4947,46;87931,26;JPY
ACC00358;Jeffrey Booth;Recurring Deposit;Chicago;Debit;166,56;61195,96;USD
ACC00359;Kenneth Vazquez;Fixed Deposit;Phoenix;Credit;2529,3;81502,83;EUR
ACC00360;Brenda Schmidt;Recurring Deposit;Chicago;Debit;2530,64;53470,16;GBP
ACC00361;Michael Waters;Current;San Diego;Credit;4882,98;62295,34;INR
ACC00362;Dr. Willie Joyce;Recurring Deposit;Houston;Debit;99,41;39753,37;USD
ACC00363;Steven Jones;Recurring Deposit;Los Angeles;Credit;2726,27;84240,87;JPY
ACC00364;Benjamin Fuller;Savings;Chicago;Debit;66,75;24408,01;EUR
ACC00365;William Sanchez;Fixed Deposit;New York;Credit;2207,81;35058,88;USD
ACC00366;Rodney Lawrence;Savings;Philadelphia;Credit;229,67;23279,68;EUR
ACC00367;Austin Jones;Savings;Houston;Credit;3672,86;94556,06;JPY
ACC00368;Shawna Sparks;Current;Philadelphia;Credit;4193,86;93111,29;INR
ACC00369;Patrick Castro;Fixed Deposit;Philadelphia;Debit;2243,95;66187,75;GBP
ACC00370;Tonya Ford;Savings;Phoenix;Credit;3557,49;19936,98;USD
ACC00371;Nicole Bennett;Recurring Deposit;Los Angeles;Debit;1473,83;24950,86;INR
ACC00372;Steven Hall;Recurring Deposit;San Diego;Credit;2137,28;57806,71;EUR
ACC00373;Christy Stephenson;Fixed Deposit;Houston;Debit;663,37;24847,49;GBP
ACC00374;Danielle Warner;Fixed Deposit;San Diego;Credit;1941,01;94527,03;INR
ACC00375;Colton Vazquez;Recurring Deposit;San Antonio;Debit;4649,39;20180,91;USD
ACC00376;William Cohen;Savings;Philadelphia;Credit;3639,94;61847,96;GBP
ACC00377;Kelsey Wolfe;Savings;San Diego;Credit;1654,58;99256,08;USD
ACC00378;Linda Gutierrez;Current;Los Angeles;Debit;3953,38;36010,48;EUR
ACC00379;Stephen Burnett;Current;New York;Debit;3102,3;81958,76;INR
ACC00380;Katherine Flores;Recurring Deposit;New York;Debit;3184,12;45011,42;GBP
ACC00381;Barbara Clayton;Fixed Deposit;Houston;Debit;4402,08;67579,48;EUR
ACC00382;Tabitha Miles;Savings;Chicago;Credit;882,44;29292,73;JPY
ACC00383;James Williams;Recurring Deposit;San Diego;Credit;3807,16;32079,37;JPY
ACC00384;Melissa Cruz;Savings;New York;Debit;2553,16;64172,71;GBP
ACC00385;Valerie Osborne;Savings;Chicago;Credit;826,73;3419,3;INR
ACC00386;Laura Foley;Fixed Deposit;Phoenix;Credit;443,34;51583,29;GBP
ACC00387;Brittany Curry;Recurring Deposit;New York;Credit;3320,98;69600,21;EUR
ACC00388;Michael Leonard;Recurring Deposit;New York;Debit;3126,83;47661,83;GBP
ACC00389;Emily Santos;Fixed Deposit;New York;Debit;304,09;92937,51;JPY
ACC00390;Connor Burke;Current;San Diego;Credit;3619,87;88331,15;INR
ACC00391;Jeffery Green;Savings;New York;Debit;2549,85;92381,46;INR
ACC00392;Rebecca Mayer;Fixed Deposit;San Antonio;Credit;2797,69;27467,13;EUR
ACC00393;Katherine Mclean;Recurring Deposit;Phoenix;Debit;2602,81;53707,02;EUR
ACC00394;Angela Powell;Fixed Deposit;Los Angeles;Credit;1168,74;743,88;USD
ACC00395;David Martinez;Current;New York;Debit;3194,06;27327,03;EUR
ACC00396;Richard Bryant;Current;Phoenix;Debit;938,55;57582,96;EUR
ACC00397;Louis Chaney;Current;Phoenix;Credit;480,07;5300;GBP
ACC00398;Thomas Hall;Current;Houston;Credit;546,27;24654,22;USD
ACC00399;Beth Parker;Recurring Deposit;Houston;Debit;3049,43;1592,23;INR
ACC00400;Anita Lopez;Savings;San Diego;Debit;486,94;75343,43;EUR
ACC00401;Leslie Young;Current;Philadelphia;Credit;930,25;93663,12;INR
ACC00402;Maureen Burke;Current;Phoenix;Credit;2771,16;6409,01;JPY
ACC00403;Dylan Ortiz;Recurring Deposit;Phoenix;Credit;2925,96;76640,07;EUR
ACC00404;Alice Dunlap;Savings;San Diego;Debit;3847;96257,94;USD
ACC00405;Tiffany Garcia;Recurring Deposit;Chicago;Credit;3556,56;32028,51;EUR
ACC00406;Erica Fernandez;Current;New York;Credit;1621,91;9182,85;USD
ACC00407;Christopher Gibson;Fixed Deposit;San Antonio;Debit;698,42;65707,75;GBP
ACC00408;Jesus Moon;Fixed Deposit;New York;Credit;1782,92;69242,07;GBP
ACC00409;Erika Ramirez;Fixed Deposit;Chicago;Debit;1592,15;68143,25;GBP
ACC00410;Glenn Morrow DDS;Savings;San Antonio;Credit;3414,35;9480,57;JPY
ACC00411;Amanda Smith;Savings;Los Angeles;Debit;3370,05;26010,42;USD
ACC00412;Rebecca Wade;Savings;San Diego;Credit;4916,84;74246,27;JPY
ACC00413;Karen Bowers;Fixed Deposit;San Diego;Credit;2966,42;2523,05;GBP
ACC00414;Christopher Roth;Fixed Deposit;Houston;Debit;2570,49;67861,55;GBP
ACC00415;Ivan Sanders;Current;San Diego;Credit;3705,73;41503,94;GBP
ACC00416;Michelle Campbell;Savings;San Diego;Credit;1005,24;51291,36;INR
ACC00417;Larry Owens;Savings;Chicago;Debit;244,11;41587,19;JPY
ACC00418;Tanya Ramirez;Savings;Philadelphia;Debit;1716,94;5394,33;JPY
ACC00419;Tammie Mclaughlin;Fixed Deposit;Chicago;Debit;3608,23;91112,97;GBP
ACC00420;Hailey Kaufman;Current;Los Angeles;Debit;1521,23;58893,7;USD
ACC00421;Jeff Simpson;Fixed Deposit;Houston;Credit;3223,83;53203,28;EUR
ACC00422;Thomas Porter;Savings;Los Angeles;Credit;542,15;80745,86;INR
ACC00423;James Morton;Recurring Deposit;New York;Debit;4977,9;29972,41;EUR
ACC00424;Nathan Snow;Current;Phoenix;Debit;2999,31;11061,27;GBP
ACC00425;Brett Martinez;Current;New York;Credit;1953,39;9267,84;USD
ACC00426;Cody Nolan;Fixed Deposit;Chicago;Debit;3908,42;45897,28;EUR
ACC00427;Daniel Hayes;Savings;Philadelphia;Debit;11,45;67643,34;INR
ACC00428;George Edwards;Recurring Deposit;San Diego;Debit;1540,72;97954,35;JPY
ACC00429;Yvonne Robinson;Fixed Deposit;San Antonio;Debit;3187,64;91948,72;INR
ACC00430;Shannon Hull;Current;Philadelphia;Debit;1858,99;63814,33;USD
ACC00431;Tracy Johnson;Fixed Deposit;Los Angeles;Credit;3547,08;73830,9;JPY
ACC00432;Melissa Walsh;Current;Chicago;Debit;1866,79;88706,59;EUR
ACC00433;David James;Recurring Deposit;Houston;Credit;2981,57;58026,26;JPY
ACC00434;Stephen Swanson;Recurring Deposit;Los Angeles;Debit;1559,72;9540,45;GBP
ACC00435;Anna Saunders;Fixed Deposit;Philadelphia;Credit;602,66;74345,31;GBP
ACC00436;Eddie Mitchell;Current;San Diego;Credit;1826,15;60132,32;GBP
ACC00437;Crystal Dudley;Current;Houston;Credit;4595,26;64355,31;EUR
ACC00438;Dr. Gerald Mueller;Savings;Los Angeles;Debit;416,1;82198,29;USD
ACC00439;Brianna Williams;Recurring Deposit;Phoenix;Credit;3414,73;16321,87;INR
ACC00440;Michael Peterson;Current;Philadelphia;Credit;2664,1;89070,82;INR
ACC00441;Taylor Williams;Current;Los Angeles;Credit;3079,94;35883,25;EUR
ACC00442;David Trujillo;Recurring Deposit;Los Angeles;Credit;1146,94;3047,98;GBP
ACC00443;Betty Buchanan;Fixed Deposit;Houston;Debit;3130,95;20675,46;GBP
ACC00444;Christopher Ferrell;Current;Houston;Debit;1062,98;61573,25;USD
ACC00445;Janice Wolfe;Current;Philadelphia;Credit;1970,29;70391,99;INR
ACC00446;Stanley Walker;Recurring Deposit;San Antonio;Credit;186,97;7524,79;GBP
ACC00447;Brian Allen;Recurring Deposit;Philadelphia;Debit;312,11;66509,27;EUR
ACC00448;Morgan Kelly;Savings;San Diego;Credit;2826,62;98827,34;JPY
ACC00449;Kathryn Morris;Current;Los Angeles;Debit;3518,72;58508,33;INR
ACC00450;Diane Obrien;Recurring Deposit;New York;Credit;1898,94;52545,05;JPY
ACC00451;Steven Macdonald;Recurring Deposit;Phoenix;Credit;2728,23;21673,86;JPY
ACC00452;Samantha Miller;Savings;Los Angeles;Debit;4060,23;18453,76;EUR
ACC00453;Ernest Anderson;Fixed Deposit;San Diego;Debit;3349,53;27937,16;EUR
ACC00454;Gregory Nelson;Current;Los Angeles;Credit;4155,77;96389,98;INR
ACC00455;Lance Miller;Current;Chicago;Debit;3917,75;74705,09;JPY
ACC00456;William Moore;Savings;Houston;Debit;1343,28;55896,9;INR
ACC00457;John Hernandez;Current;Philadelphia;Credit;3655,2;81250,3;GBP
ACC00458;Brent Higgins;Savings;Phoenix;Credit;4000,03;20141,25;USD
ACC00459;Edward Flynn;Savings;Phoenix;Debit;4817,58;71270,59;INR
ACC00460;Edward Booth;Current;New York;Debit;1957,21;1978,88;EUR
ACC00461;Teresa Chapman;Savings;San Antonio;Credit;1510,27;10411,01;EUR
ACC00462;Tammy Cross;Savings;Los Angeles;Credit;3587,69;24641,86;GBP
ACC00463;Christopher Moore;Recurring Deposit;Los Angeles;Credit;154,59;46668,73;GBP
ACC00464;Christopher Clark;Current;Philadelphia;Credit;4778,17;4046,3;USD
ACC00465;Amanda Johnson;Current;Chicago;Credit;585,88;85273,28;EUR
ACC00466;Colin Bradley;Recurring Deposit;Philadelphia;Credit;1704,99;71729,79;INR
ACC00467;Julie Ray MD;Fixed Deposit;Chicago;Credit;4774,84;47401,24;JPY
ACC00468;Brandi Austin;Current;Los Angeles;Debit;1170,72;7697,21;EUR
ACC00469;Anthony Thomas;Recurring Deposit;San Antonio;Credit;1541,58;10489,95;USD
ACC00470;Brandon Morse;Savings;San Diego;Credit;3744,08;85246,81;USD
ACC00471;Robert Bryant;Savings;Philadelphia;Credit;3412,65;47542,7;GBP
ACC00472;Eric Curry;Fixed Deposit;New York;Credit;602,38;39504,75;JPY
ACC00473;James Wells;Fixed Deposit;Philadelphia;Credit;262,07;63433,65;JPY
ACC00474;Sarah Stewart;Savings;Houston;Debit;882,12;19394,73;JPY
ACC00475;Kenneth Frazier;Current;Chicago;Debit;2468,28;64163,2;JPY
ACC00476;Cheryl Forbes;Current;San Antonio;Credit;4618,18;65348,18;INR
ACC00477;Sean Weber;Current;New York;Credit;561,09;20839,68;EUR
ACC00478;Dean Murphy;Current;Phoenix;Debit;983,34;27660,76;GBP
ACC00479;Katherine Harvey;Recurring Deposit;Los Angeles;Credit;1031,6;70828,84;JPY
ACC00480;Nathan Herrera;Current;San Antonio;Debit;674,4;23620,23;GBP
ACC00481;Robert Davis;Fixed Deposit;Chicago;Debit;3845,54;92210,79;JPY
ACC00482;Ricky Stewart;Current;Phoenix;Credit;1947,77;422,37;INR
ACC00483;Nicole Lewis MD;Current;Los Angeles;Credit;3405,51;75131,57;INR
ACC00484;Allen Rogers;Savings;Houston;Debit;2147,68;81669,05;INR
ACC00485;Angela Cantu MD;Recurring Deposit;Phoenix;Debit;44,94;563,15;USD
ACC00486;Lisa Bennett;Current;San Antonio;Credit;2770,56;83103,52;JPY
ACC00487;Samuel Russell;Fixed Deposit;San Antonio;Credit;3435,77;2208,23;USD
ACC00488;Rebecca Horton;Fixed Deposit;Houston;Debit;3795,02;10823,85;GBP
ACC00489;Hannah Rhodes;Savings;San Antonio;Debit;2958,13;70898,14;EUR
ACC00490;Jessica Green;Recurring Deposit;San Diego;Credit;3317,56;92730,77;GBP
ACC00491;Jonathan Murphy;Fixed Deposit;Chicago;Debit;1319,06;12357,5;JPY
ACC00492;Jennifer Bruce;Savings;San Antonio;Debit;4574,94;6224,34;USD
ACC00493;Xavier Garcia;Fixed Deposit;Los Angeles;Debit;1918,77;34486,36;JPY
ACC00494;James Flores;Fixed Deposit;San Diego;Credit;2348,47;72570,9;USD
ACC00495;Eric Thompson;Recurring Deposit;Phoenix;Credit;55,85;93337,89;JPY
ACC00496;Brandy Solis;Current;Los Angeles;Credit;2818,29;975,74;USD
ACC00497;Dakota Hale;Current;Phoenix;Credit;1015,49;58387,59;JPY
ACC00498;David Morris;Recurring Deposit;New York;Credit;3370,29;93018,61;USD
ACC00499;Shelby Smith;Recurring Deposit;Houston;Debit;379,74;24123,43;INR
ACC00500;Leonard Nguyen;Recurring Deposit;Chicago;Debit;3152,59;89571,18;USD
ACC00501;Meagan Monroe;Current;New York;Credit;83,94;46633,37;INR
ACC00502;Hannah Lucero;Recurring Deposit;New York;Credit;2057,17;37486,49;JPY
ACC00503;Cassie Moore;Fixed Deposit;Houston;Credit;3329,48;23891,27;JPY
ACC00504;Jeanette Miller;Recurring Deposit;Philadelphia;Debit;1272,76;71994,91;GBP
ACC00505;Jacob Velazquez;Savings;New York;Debit;833,97;70994,96;INR
ACC00506;Wanda Knight;Current;Philadelphia;Credit;4054,66;68811,61;USD
ACC00507;Thomas Boyd;Fixed Deposit;Houston;Credit;2398,79;75620,56;INR
ACC00508;Howard Rivera;Savings;San Diego;Credit;2429,86;90954,28;EUR
ACC00509;Julie Forbes;Savings;San Antonio;Debit;2015,79;61896,24;GBP
ACC00510;Brian Scott;Fixed Deposit;Phoenix;Credit;3189,03;93037,17;USD
ACC00511;Kimberly Jones;Fixed Deposit;Phoenix;Credit;2058,63;23555,49;USD
ACC00512;Ethan Roy;Current;Phoenix;Credit;4369,71;8762,83;EUR
ACC00513;Lindsey Martinez;Recurring Deposit;San Diego;Debit;1273,18;67849,41;INR
ACC00514;Kimberly Barton;Fixed Deposit;New York;Credit;1090,1;26732,97;EUR
ACC00515;Rachel Wong;Current;Philadelphia;Debit;1128,15;89889,29;GBP
ACC00516;Michael Hancock;Current;New York;Credit;4208,95;95139,49;USD
ACC00517;Larry Blair;Recurring Deposit;Philadelphia;Debit;1166,67;33534,47;JPY
ACC00518;Robert Moore;Savings;New York;Credit;2686,02;54410,75;EUR
ACC00519;Valerie Craig;Current;New York;Credit;4804,13;39312,83;EUR
ACC00520;Rhonda Smith;Fixed Deposit;Houston;Debit;4962,27;62916,94;GBP
ACC00521;Alyssa Woods;Recurring Deposit;San Antonio;Credit;3875,62;95611,49;EUR
ACC00522;Rebecca Ortiz;Savings;Chicago;Credit;2065,81;291,9;EUR
ACC00523;Jasmine Johnson;Fixed Deposit;Los Angeles;Debit;232,18;52019,4;USD
ACC00524;Michael Gray;Current;Houston;Debit;4482,52;8990,92;USD
ACC00525;Julie Martin;Recurring Deposit;Los Angeles;Credit;2120,5;55773,85;GBP
ACC00526;Heather Long;Recurring Deposit;San Diego;Debit;3645,81;52491,94;EUR
ACC00527;Elizabeth Carroll;Recurring Deposit;Los Angeles;Debit;559,51;91127,99;JPY
ACC00528;Daniel Perez;Fixed Deposit;New York;Debit;4650,43;43918,39;USD
ACC00529;Tracy Graham;Current;Los Angeles;Credit;58,99;85021,2;JPY
ACC00530;Matthew Roberson;Fixed Deposit;San Antonio;Debit;577,03;54319,57;GBP
ACC00531;Charles Kennedy;Current;Houston;Debit;919,61;89096,24;GBP
ACC00532;Nicole Barber;Current;Chicago;Debit;1196,29;63913,85;GBP
ACC00533;Christopher Hurst;Recurring Deposit;Chicago;Credit;679,08;95396,73;JPY
ACC00534;Elizabeth Rios;Savings;Philadelphia;Debit;2030,08;16377,82;GBP
ACC00535;Michelle Lowery;Savings;San Diego;Debit;3150,61;8782,41;EUR
ACC00536;Michael Walker;Savings;San Diego;Debit;502,63;6910,05;USD
ACC00537;Jeffrey Cook;Recurring Deposit;San Diego;Debit;3690,18;63087,74;EUR
ACC00538;Tracy Aguilar;Current;San Diego;Debit;4247,46;78568,59;INR
ACC00539;Angela Mason;Current;Houston;Credit;796,09;21132,22;INR
ACC00540;Danny Smith;Fixed Deposit;Los Angeles;Credit;2551,57;42494,85;EUR
ACC00541;Steven Mejia;Fixed Deposit;New York;Credit;1191,4;14547,39;INR
ACC00542;Sharon Griffin;Fixed Deposit;San Diego;Debit;3420,45;21028,29;EUR
ACC00543;Chloe Arias;Fixed Deposit;Los Angeles;Debit;635,98;84455,21;GBP
ACC00544;Steven Vasquez;Savings;Philadelphia;Credit;380,87;5887,71;JPY
ACC00545;Debbie Young;Fixed Deposit;Phoenix;Credit;4836,96;92077,49;EUR
ACC00546;Natalie Fields;Savings;San Diego;Credit;272,04;92631,61;EUR
ACC00547;Melinda Butler;Current;Phoenix;Credit;3982,4;43573,17;GBP
ACC00548;Anne Simmons;Savings;New York;Debit;3955,05;99975,59;GBP
ACC00549;Daisy Richards;Recurring Deposit;San Diego;Credit;1540,25;73728,62;USD
ACC00550;Charles Spencer;Recurring Deposit;Philadelphia;Debit;1508,06;44620,04;EUR
ACC00551;Rachel Smith;Recurring Deposit;Houston;Debit;4001,5;46986,31;GBP
ACC00552;Jamie Johnston;Recurring Deposit;Phoenix;Debit;3496,3;28639,68;GBP
ACC00553;Allen Weiss;Recurring Deposit;New York;Debit;2123,43;95926,94;USD
ACC00554;James Evans;Current;Houston;Debit;4486,37;240,37;EUR
ACC00555;Timothy Spencer;Current;Chicago;Debit;4598,48;27985,3;USD
ACC00556;Nicole Brown;Current;Phoenix;Credit;4850,76;64845,49;INR
ACC00557;Tonya Rios;Fixed Deposit;Chicago;Credit;1518,87;57784,4;EUR
ACC00558;Jennifer Davis;Savings;New York;Credit;1791,77;95937,58;USD
ACC00559;Thomas Banks;Recurring Deposit;Chicago;Debit;1736,11;19866,95;USD
ACC00560;Amy Hayes;Recurring Deposit;Los Angeles;Credit;3938,15;10742,37;INR
ACC00561;Julie Rodriguez;Savings;Philadelphia;Debit;4920,25;37990,45;USD
ACC00562;Brian Mcmillan;Fixed Deposit;San Antonio;Debit;3237,37;56569,07;JPY
ACC00563;Angel Jenkins;Current;Houston;Credit;4357,53;90513,62;INR
ACC00564;Andre Briggs;Fixed Deposit;Philadelphia;Credit;642,89;50382,46;GBP
ACC00565;Amanda Wolf;Savings;Los Angeles;Credit;3003,76;2505,13;EUR
ACC00566;James Marsh;Fixed Deposit;Philadelphia;Credit;4104,87;77792,42;EUR
ACC00567;Corey Cohen;Current;San Diego;Credit;1921,56;72096,7;GBP
ACC00568;Michelle Fitzgerald;Fixed Deposit;New York;Credit;4968,38;48076,24;EUR
ACC00569;Daniel Wells;Fixed Deposit;San Diego;Credit;4349,83;85127,22;JPY
ACC00570;Melissa Snyder;Fixed Deposit;Phoenix;Debit;3966,3;71613,54;INR
ACC00571;Samuel Martinez;Savings;Philadelphia;Credit;2976,69;24378,62;EUR
ACC00572;Jeffrey Rogers;Current;New York;Credit;3515,22;40786,35;GBP
ACC00573;Stephanie Beasley;Recurring Deposit;Houston;Debit;3775,03;78094,56;EUR
ACC00574;Christopher Smith;Fixed Deposit;San Diego;Credit;3213,55;10214,87;JPY
ACC00575;Trevor Martinez;Current;Phoenix;Debit;3424,93;16542,62;JPY
ACC00576;Thomas Little;Current;San Diego;Credit;1317,78;13196,21;GBP
ACC00577;Sheila Chavez;Current;San Diego;Credit;3931,14;77583,3;EUR
ACC00578;Nicholas Jacobs;Savings;San Antonio;Debit;4982,16;28480,22;USD
ACC00579;Eric Phillips;Current;New York;Debit;3506,69;8417,41;GBP
ACC00580;Tracy Lopez;Savings;San Antonio;Debit;1091,07;72194,87;JPY
ACC00581;Richard Christensen;Fixed Deposit;San Antonio;Debit;4971,38;78515,97;INR
ACC00582;Joel White;Fixed Deposit;San Antonio;Debit;3368,14;68445,84;GBP
ACC00583;Samuel Miller;Recurring Deposit;Chicago;Debit;4727,99;99698,02;JPY
ACC00584;Jennifer Anderson;Current;Phoenix;Credit;519,66;60473,42;EUR
ACC00585;Jessica Mendez;Savings;Philadelphia;Credit;2984,08;3314,25;JPY
ACC00586;Tiffany Flowers;Fixed Deposit;Philadelphia;Debit;3777,52;20616,37;INR
ACC00587;Summer Brown;Recurring Deposit;Los Angeles;Credit;3341,98;41049,41;EUR
ACC00588;Catherine Grimes;Recurring Deposit;New York;Credit;2243,88;27750,03;USD
ACC00589;Robert Moss;Recurring Deposit;Phoenix;Debit;287,85;38961,9;EUR
ACC00590;James Sanchez;Recurring Deposit;Chicago;Debit;3765,86;5499,98;EUR
ACC00591;James Hernandez;Savings;Philadelphia;Debit;3202,13;86290,74;USD
ACC00592;Timothy Smith;Fixed Deposit;Phoenix;Credit;4644,83;50700,19;JPY
ACC00593;Erika Warren;Fixed Deposit;Chicago;Debit;3895,05;83055,62;USD
ACC00594;Vincent Matthews;Fixed Deposit;New York;Credit;2781,77;75973,09;USD
ACC00595;Shawn Nixon;Fixed Deposit;San Antonio;Debit;1508,49;8004,29;EUR
ACC00596;Melissa Padilla;Savings;Phoenix;Debit;4597,59;46441,4;INR
ACC00597;William Flores;Recurring Deposit;San Antonio;Debit;3212,85;65129,53;USD
ACC00598;Robert Hamilton;Fixed Deposit;Chicago;Credit;3929,16;67649,78;JPY
ACC00599;Jesse Ortega;Current;Philadelphia;Debit;4334,31;91500,87;EUR
ACC00600;Colin Trujillo;Recurring Deposit;Chicago;Credit;2746,18;67475,58;GBP
ACC00601;Jane Perkins;Savings;Phoenix;Debit;1949,46;7750,98;INR
ACC00602;Lori Gonzalez;Current;Chicago;Credit;2507,44;14318,31;INR
ACC00603;Terri Bradley;Recurring Deposit;San Antonio;Credit;2422,01;92036,77;EUR
ACC00604;Adam Ward;Fixed Deposit;San Antonio;Credit;4175,69;80796,18;EUR
ACC00605;John Kennedy;Current;Los Angeles;Debit;2853;74522,82;JPY
ACC00606;Kristi Rice;Fixed Deposit;Philadelphia;Debit;1731,96;32799,67;JPY
ACC00607;Robin Gray;Savings;San Antonio;Credit;961,71;30521,62;JPY
ACC00608;Kayla Smith;Current;Phoenix;Debit;4309,17;37448,63;JPY
ACC00609;Marcus Fox;Recurring Deposit;Chicago;Credit;4104,45;34057;JPY
ACC00610;Gina Navarro;Current;Los Angeles;Credit;1949,09;25148,77;USD
ACC00611;Andrew Barker;Recurring Deposit;Philadelphia;Debit;618,98;71515,14;USD
ACC00612;Keith King;Current;Los Angeles;Debit;3882,19;27029,1;USD
ACC00613;Laurie Bridges;Current;Houston;Credit;1272,63;86259,36;GBP
ACC00614;Catherine Sanders;Current;Houston;Credit;4417,51;92842,23;GBP
ACC00615;Robert Martin;Fixed Deposit;San Diego;Debit;505,36;16535,47;GBP
ACC00616;Bridget Barrett;Current;San Diego;Debit;2287,52;18168,63;JPY
ACC00617;David Monroe;Fixed Deposit;Philadelphia;Debit;646,32;44501,63;EUR
ACC00618;Matthew Chase;Savings;New York;Debit;1322,16;85749,1;INR
ACC00619;Willie Downs;Fixed Deposit;Phoenix;Debit;2917,7;83000,52;INR
ACC00620;Joe Espinoza;Savings;Chicago;Debit;4179,2;33810;JPY
ACC00621;Joseph Conrad;Recurring Deposit;Houston;Debit;2052,46;8219,37;EUR
ACC00622;Francisco Lee;Fixed Deposit;New York;Credit;3911,01;41761,55;INR
ACC00623;Kimberly Sullivan;Savings;San Antonio;Debit;2756,48;24421,38;INR
ACC00624;Andrew Hill;Fixed Deposit;New York;Debit;1611,35;60924,04;JPY
ACC00625;Jacob Smith;Recurring Deposit;San Antonio;Debit;885,74;61221,49;INR
ACC00626;Helen Serrano DDS;Recurring Deposit;San Antonio;Debit;2464,57;38298,82;GBP
